date,Open,High,Low,Close,closeAdj,Volume
3/30/2016,206.300003,206.869995,205.589996,206.020004,191.529282,86365300
3/31/2016,205.910004,206.410004,205.330002,205.520004,191.064484,94584100
4/1/2016,204.350006,207.139999,203.979996,206.919998,192.365997,114423500
4/4/2016,206.830002,207.070007,205.889999,206.25,191.743088,63497000
4/5/2016,204.669998,206.259995,203.889999,204.190002,189.828033,99662200
4/6/2016,204.190002,206.490005,203.979996,206.419998,191.901138,91839800
4/7/2016,205.139999,205.559998,203.089996,203.949997,189.604889,113859000
4/8/2016,205.339996,205.850006,203.869995,204.5,190.116226,95040600
4/11/2016,205.25,206.070007,203.910004,204.020004,189.669983,83757500
4/12/2016,204.220001,206.25,203.699997,205.919998,191.43634,115350600
4/13/2016,207,208.100006,206.839996,208,193.370041,96336400
4/14/2016,208.070007,208.600006,207.600006,208.009995,193.379303,65212900
4/15/2016,208.009995,208.169998,207.399994,207.779999,193.165497,75761600
4/18/2016,207.779999,209.279999,207,209.240005,194.522812,82531000
4/19/2016,209.740005,210.199997,208.940002,209.899994,195.136368,88316100
4/20/2016,209.949997,210.919998,209.389999,210.100006,195.322342,81100300
4/21/2016,210.119995,210.25,208.649994,208.970001,194.271805,85695000
4/22/2016,208.550003,209.289993,207.910004,208.970001,194.271805,99251700
4/25/2016,208.259995,208.660004,207.539993,208.610001,193.937149,66166500
4/26/2016,209.039993,209.520004,208.360001,208.919998,194.225296,75864200
4/27/2016,208.470001,209.809998,208.050003,209.350006,194.625061,77329400
4/28/2016,208.460007,209.759995,206.960007,207.449997,192.858704,97216200
4/29/2016,206.720001,207.130005,205.029999,206.330002,191.81749,142424100
5/2/2016,206.919998,208.179993,206.410004,207.970001,193.342148,62188000
5/3/2016,206.520004,206.800003,205.279999,206.160004,191.659439,106422100
5/4/2016,204.990005,205.850006,204.419998,205.009995,190.590332,92243800
5/5/2016,205.559998,205.979996,204.470001,204.970001,190.553162,67619200
5/6/2016,204.059998,205.770004,203.880005,205.720001,191.250397,89315000
5/9/2016,205.570007,206.399994,205.360001,205.889999,191.408432,74374900
5/10/2016,206.720001,208.470001,206.639999,208.449997,193.788391,77472200
5/11/2016,207.910004,208.539993,206.5,206.5,191.975525,81727000
5/12/2016,207.289993,207.490005,205.369995,206.559998,192.031296,89586300
5/13/2016,206.210007,206.860001,204.380005,204.759995,190.357895,96474600
5/16/2016,204.960007,207.339996,204.889999,206.779999,192.23584,77486800
5/17/2016,206.460007,206.800003,204.229996,204.850006,190.441589,114924900
5/18/2016,204.440002,206.300003,203.630005,204.910004,190.497375,120062100
5/19/2016,204.059998,204.539993,202.779999,204.199997,189.837311,115430500
5/20/2016,204.919998,206.100006,204.860001,205.490005,191.036575,104990400
5/23/2016,205.509995,205.839996,204.990005,205.210007,190.776276,58682600
5/24/2016,206.169998,208.240005,206.139999,207.869995,193.249146,93537800
5/25/2016,208.669998,209.770004,207.869995,209.279999,194.559998,76621400
5/26/2016,209.440002,209.710007,208.970001,209.339996,194.615738,55280700
5/27/2016,209.529999,210.25,209.470001,210.240005,195.452469,64211200
5/31/2016,210.559998,210.690002,209.179993,209.839996,195.080612,109879400
6/1/2016,209.119995,210.479996,208.889999,210.270004,195.480392,69936200
6/2/2016,209.800003,210.929993,209.240005,210.910004,196.075363,63044700
6/3/2016,210.25,210.690002,208.860001,210.279999,195.489655,101757100
6/6/2016,210.699997,211.770004,210.509995,211.350006,196.48439,64887000
6/7/2016,211.529999,212.339996,211.5,211.679993,196.791183,60974800
6/8/2016,211.839996,212.520004,211.690002,212.369995,197.432678,66170900
6/9/2016,211.509995,212.220001,211.190002,212.080002,197.163071,73786900
6/10/2016,210.460007,210.860001,209.429993,210.070007,195.294418,113829200
6/13/2016,209.360001,210.369995,208.350006,208.449997,193.788391,117751200
6/14/2016,208,208.740005,206.919998,208.039993,193.407196,125059300
6/15/2016,208.039993,209.360001,207.529999,207.75,193.137634,109124500
6/16/2016,207.75,208.570007,205.589996,208.369995,193.714005,149533100
6/17/2016,207.169998,207.199997,205.75,206.520004,192.992584,117055700
6/20/2016,208.820007,209.610001,207.75,207.850006,194.235458,82789600
6/21/2016,208.300003,208.919998,207.779999,208.440002,194.786835,72461700
6/22/2016,208.649994,209.5,207.929993,208.100006,194.469101,95560500
6/23/2016,209.809998,210.869995,209.270004,210.809998,197.001572,102731400
6/24/2016,203.630005,210.850006,202.720001,203.240005,189.927414,333444400
6/27/2016,201.589996,201.600006,198.649994,199.600006,186.525864,230775800
6/28/2016,201.479996,203.229996,201.119995,203.199997,189.890076,159382400
6/29/2016,204.839996,206.929993,204.720001,206.660004,193.123413,137328600
6/30/2016,207.210007,209.539993,206.559998,209.479996,195.758652,165021900
7/1/2016,209.479996,210.490005,209.289993,209.919998,196.169876,106055300
7/5/2016,208.949997,209.080002,207.710007,208.410004,194.758759,109803700
7/6/2016,207.830002,209.800003,207.059998,209.660004,195.926895,96021500
7/7/2016,209.869995,210.649994,208.630005,209.529999,195.80542,85593800
7/8/2016,211.050003,212.940002,210.779999,212.649994,198.721024,133971000
7/11/2016,213.190002,214.070007,212.949997,213.399994,199.421936,73633900
7/12/2016,214.529999,215.300003,213.429993,214.949997,200.870407,101275600
7/13/2016,215.440002,215.449997,214.350006,214.919998,200.842377,87324100
7/14/2016,216.399994,216.669998,215.660004,216.119995,201.963745,91230900
7/15/2016,216.779999,217.009995,215.309998,215.830002,201.692749,107155400
7/18/2016,215.970001,216.600006,215.669998,216.410004,202.234756,58725900
7/19/2016,215.919998,216.229996,215.630005,216.190002,202.029144,54345700
7/20/2016,216.190002,217.369995,216.190002,217.089996,202.870193,58159500
7/21/2016,216.960007,217.220001,215.75,216.270004,202.103928,67777300
7/22/2016,216.410004,217.300003,216.100006,217.240005,203.010406,62787500
7/25/2016,217,217.059998,215.970001,216.649994,202.459045,55873100
7/26/2016,216.529999,217.169998,215.759995,216.75,202.55249,70080500
7/27/2016,217.190002,217.270004,215.619995,216.520004,202.337555,84083900
7/28/2016,216.289993,217.110001,215.75,216.770004,202.571198,65035700
7/29/2016,216.460007,217.539993,216.130005,217.119995,202.898254,79519400
8/1/2016,217.190002,217.649994,216.410004,216.940002,202.730072,73311400
8/2/2016,216.649994,216.830002,214.570007,215.550003,201.431091,92295500
8/3/2016,215.479996,216.25,215.130005,216.179993,202.019791,53993600
8/4/2016,216.309998,216.779999,214.25,216.410004,202.234756,46585500
8/5/2016,216.410004,218.229996,216.410004,218.179993,203.888809,71892200
8/8/2016,218.399994,218.520004,217.740005,218.050003,203.767288,39906500
8/9/2016,218.130005,218.759995,217.800003,218.179993,203.888809,51251700
8/10/2016,218.309998,218.399994,217.229996,217.639999,203.384186,57941100
8/11/2016,218.259995,218.940002,217.949997,218.649994,204.328033,72504300
8/12/2016,218.289993,218.710007,217.990005,218.460007,204.150482,61313500
8/15/2016,218.889999,219.5,218.880005,219.089996,204.739212,49813500
8/16/2016,218.600006,218.679993,217.960007,217.960007,203.683243,53213600
8/17/2016,218,218.529999,217.020004,218.369995,204.066391,75134300
8/18/2016,218.339996,218.899994,218.210007,218.860001,204.524277,52989300
8/19/2016,218.309998,218.75,217.740005,218.539993,204.22522,75443000
8/22/2016,218.259995,218.800003,217.830002,218.529999,204.215897,61368800
8/23/2016,219.25,219.600006,218.899994,218.970001,204.62706,53399200
8/24/2016,218.800003,218.910004,217.360001,217.850006,203.580444,71728900
8/25/2016,217.399994,218.190002,217.220001,217.699997,203.440247,69224800
8/26/2016,217.919998,219.119995,216.25,217.289993,203.057098,122506300
8/29/2016,217.440002,218.669998,217.399994,218.360001,204.057037,70502200
8/30/2016,218.259995,218.589996,217.350006,218,203.720612,58114500
8/31/2016,217.610001,217.75,216.470001,217.380005,203.14119,85269500
9/1/2016,217.369995,217.729996,216.029999,217.389999,203.150574,97844200
9/2/2016,218.389999,218.869995,217.699997,218.369995,204.066391,79293900
9/6/2016,218.699997,219.119995,217.860001,219.029999,204.683151,56702100
9/7/2016,218.839996,219.220001,218.300003,219.009995,204.664429,76554900
9/8/2016,218.619995,218.940002,218.149994,218.509995,204.19722,74102900
9/9/2016,216.970001,217.029999,213.25,213.279999,199.309784,221589100
9/12/2016,212.389999,216.809998,212.309998,216.339996,202.169342,168110900
9/13/2016,214.839996,215.149994,212.5,213.229996,199.263062,182828800
9/14/2016,213.289993,214.699997,212.5,213.149994,199.188263,134185500
9/15/2016,212.960007,215.729996,212.75,215.279999,201.178772,134427900
9/16/2016,213.479996,213.690002,212.570007,213.369995,200.401108,155236400
9/19/2016,214.130005,214.880005,213.029999,213.410004,200.438675,80250500
9/20/2016,214.410004,214.589996,213.380005,213.419998,200.448059,69665300
9/21/2016,214.240005,216.029999,213.440002,215.820007,202.702194,110284400
9/22/2016,217,217.529999,216.710007,217.179993,203.979507,76678700
9/23/2016,216.720001,216.880005,215.880005,215.990005,202.861847,73630900
9/26/2016,215.020004,215.229996,214.009995,214.240005,201.218262,89827300
9/27/2016,214.050003,215.679993,213.619995,215.570007,202.467392,78494800
9/28/2016,215.830002,216.820007,214.710007,216.639999,203.472351,87411000
9/29/2016,216.399994,216.869995,214.039993,214.679993,201.631454,128070600
9/30/2016,215.649994,217.119995,215.360001,216.300003,203.152985,117202900
10/3/2016,215.820007,216.039993,215.039993,215.779999,202.664627,83512100
10/4/2016,215.910004,216.169998,213.990005,214.679993,201.631454,119948100
10/5/2016,215.410004,216.130005,215.330002,215.630005,202.523743,72816000
10/6/2016,215.369995,216.039993,214.740005,215.779999,202.664627,62927400
10/7/2016,216.100006,216.300003,214.190002,215.039993,201.969635,89788300
10/10/2016,216.160004,216.699997,215.990005,216.160004,203.02153,51855000
10/11/2016,215.660004,215.740005,212.580002,213.429993,200.457428,130367400
10/12/2016,213.589996,214.320007,213.009995,213.710007,200.720444,73866100
10/13/2016,212.160004,213.589996,211.210007,213.009995,200.063004,101357000
10/14/2016,214.149994,214.690002,213.029999,213.119995,200.166306,93346200
10/17/2016,213.089996,213.389999,212.169998,212.380005,199.471298,58275700
10/18/2016,214.240005,214.309998,213.270004,213.710007,200.720444,76869700
10/19/2016,214.020004,214.639999,213.600006,214.279999,201.255768,66519200
10/20/2016,213.869995,214.529999,213.110001,213.880005,200.880112,73639800
10/21/2016,213.880005,214.080002,212.759995,213.979996,200.973999,89089100
10/24/2016,215,215.320007,214.479996,214.889999,201.828735,60146600
10/25/2016,214.679993,214.979996,213.979996,214.169998,201.152466,66542300
10/26/2016,213.210007,214.419998,212.929993,213.740005,200.748627,75705500
10/27/2016,214.580002,214.619995,213.080002,213.169998,200.213257,77220200
10/28/2016,213.139999,213.929993,211.710007,212.539993,199.621552,140623200
10/31/2016,212.929993,213.190002,212.360001,212.550003,199.630951,61272500
11/1/2016,212.929993,212.990005,209.600006,211.009995,198.18454,122781800
11/2/2016,210.649994,211.100006,209.229996,209.740005,196.991745,103330800
11/3/2016,209.990005,210.240005,208.460007,208.779999,196.090088,88939300
11/4/2016,208.910004,209.889999,208.380005,208.550003,195.8741,109122100
11/7/2016,208.550003,213.190002,208.550003,213.149994,200.194427,109794900
11/8/2016,212.690002,214.770004,212.380005,214.110001,201.0961,106772100
11/9/2016,212.369995,217.100006,212.339996,216.380005,203.228149,258429000
11/10/2016,217.300003,218.309998,215.220001,216.919998,203.735336,172113300
11/11/2016,216.080002,216.699997,215.320007,216.419998,203.265717,100552700
11/14/2016,217.029999,217.270004,215.720001,216.589996,203.425369,94580000
11/15/2016,217.039993,218.279999,216.800003,218.279999,205.01268,91652600
11/16/2016,217.559998,218.139999,217.419998,217.869995,204.627563,65617700
11/17/2016,218.050003,219.059998,217.919998,218.990005,205.679504,69797200
11/18/2016,219.070007,219.270004,218.289993,218.5,205.219254,86265800
11/21/2016,219.169998,220.179993,219,220.149994,206.768997,72402600
11/22/2016,220.509995,220.789993,219.729996,220.580002,207.172882,67429000
11/23/2016,219.979996,220.759995,219.75,220.699997,207.285583,56620200
11/25/2016,221.100006,221.559998,221.009995,221.520004,208.05574,37872300
11/28/2016,221.160004,221.479996,220.360001,220.479996,207.078934,76572500
11/29/2016,220.520004,221.440002,220.169998,220.910004,207.482819,69886700
11/30/2016,221.630005,221.820007,220.309998,220.380005,206.985031,113291800
12/1/2016,220.729996,220.729996,219.149994,219.570007,206.224258,79040500
12/2/2016,219.669998,220.25,219.259995,219.679993,206.32756,74840300
12/5/2016,220.649994,221.399994,220.419998,221,207.567337,67837800
12/6/2016,221.220001,221.740005,220.660004,221.699997,208.224792,59877400
12/7/2016,221.520004,224.669998,221.380005,224.600006,210.948532,110738100
12/8/2016,224.570007,225.699997,224.259995,225.149994,211.465073,99714400
12/9/2016,225.410004,226.529999,225.369995,226.509995,212.742432,88005800
12/12/2016,226.399994,226.960007,225.759995,226.25,212.49823,102016100
12/13/2016,227.020004,228.339996,227,227.759995,213.916443,110477500
12/14/2016,227.410004,228.229996,225.369995,225.880005,212.150742,142501800
12/15/2016,226.160004,227.809998,225.889999,226.809998,213.0242,124972600
12/16/2016,226.009995,226.080002,224.669998,225.039993,212.607574,156420200
12/19/2016,225.25,226.020004,225.080002,225.529999,213.070496,90341100
12/20/2016,226.149994,226.570007,225.880005,226.399994,213.89241,89838800
12/21/2016,226.25,226.449997,225.770004,225.770004,213.297241,67909000
12/22/2016,225.600006,225.740005,224.919998,225.380005,212.928787,56219100
12/23/2016,225.429993,225.720001,225.210007,225.710007,213.240585,36697800
12/27/2016,226.020004,226.729996,226,226.270004,213.769608,42672500
12/28/2016,226.570007,226.589996,224.270004,224.399994,212.002914,64095000
12/29/2016,224.479996,224.889999,223.839996,224.350006,211.955688,48696100
12/30/2016,224.729996,224.830002,222.729996,223.529999,211.181,108998300
1/3/2017,225.039993,225.830002,223.880005,225.240005,212.796539,91366500
1/4/2017,225.619995,226.75,225.610001,226.580002,214.0625,78744400
1/5/2017,226.270004,226.580002,225.479996,226.399994,213.89241,78379000
1/6/2017,226.529999,227.75,225.899994,227.210007,214.657684,71559900
1/9/2017,226.910004,227.070007,226.419998,226.460007,213.949142,46939700
1/10/2017,226.479996,227.449997,226.009995,226.460007,213.949142,63771900
1/11/2017,226.360001,227.100006,225.589996,227.100006,214.553757,74650000
1/12/2017,226.5,226.75,224.960007,226.529999,214.015259,72113200
1/13/2017,226.729996,227.399994,226.690002,227.050003,214.506531,62717900
1/17/2017,226.309998,226.779999,225.800003,226.25,213.750732,61240800
1/18/2017,226.539993,226.800003,225.899994,226.75,214.223099,54793300
1/19/2017,226.839996,227,225.410004,225.910004,213.429504,66608800
1/20/2017,226.699997,227.309998,225.970001,226.740005,214.213654,129168600
1/23/2017,226.740005,226.809998,225.270004,226.149994,213.656219,75061600
1/24/2017,226.399994,228.080002,226.270004,227.600006,215.026138,95555300
1/25/2017,228.699997,229.570007,228.509995,229.570007,216.887314,84437700
1/26/2017,229.399994,229.710007,229.009995,229.330002,216.660568,59970700
1/27/2017,229.419998,229.589996,228.759995,228.970001,216.320465,59711100
1/30/2017,228.169998,228.199997,226.410004,227.550003,214.978897,79737300
1/31/2017,226.979996,227.600006,226.320007,227.529999,214.960022,75880800
2/1/2017,227.529999,228.589996,226.940002,227.619995,215.045044,79117700
2/2/2017,227.619995,228.100006,226.820007,227.770004,215.186752,69657600
2/3/2017,228.820007,229.550003,228.460007,229.339996,216.670013,80563200
2/6/2017,228.869995,229.330002,228.539993,228.929993,216.282684,57790100
2/7/2017,229.380005,229.660004,228.720001,228.940002,216.292145,57931200
2/8/2017,228.940002,229.389999,228.309998,229.240005,216.575546,51566200
2/9/2017,229.240005,230.949997,229.240005,230.600006,217.860382,65955200
2/10/2017,231,231.770004,230.619995,231.509995,218.720123,66015900
2/13/2017,232.080002,233.070007,232.050003,232.770004,219.910522,55182100
2/14/2017,232.559998,233.710007,232.160004,233.699997,220.789154,71109000
2/15/2017,233.449997,235.139999,233.389999,234.919998,221.941727,86785800
2/16/2017,234.949997,235.160004,233.850006,234.720001,221.752823,84722400
2/17/2017,233.949997,235.089996,233.929993,235.089996,222.102325,77204100
2/21/2017,235.520004,236.690002,235.509995,236.490005,223.424988,88946100
2/22/2017,236.020004,236.539993,235.830002,236.279999,223.226578,62115200
2/23/2017,236.880005,236.899994,235.559998,236.440002,223.377762,74615900
2/24/2017,235.460007,236.789993,235.410004,236.740005,223.661209,82381600
2/27/2017,236.639999,237.309998,236.350006,237.110001,224.010757,56515400
2/28/2017,236.669998,236.949997,236.020004,236.470001,223.406097,96961900
3/1/2017,238.389999,240.320007,238.369995,239.779999,226.533249,149158200
3/2/2017,239.559998,239.570007,238.210007,238.270004,225.106689,70246000
3/3/2017,238.169998,238.610001,237.729996,238.419998,225.248367,81974300
3/6/2017,237.5,238.119995,237.009995,237.710007,224.577637,55391500
3/7/2017,237.360001,237.770004,236.759995,237,223.906815,65103700
3/8/2017,237.339996,237.639999,236.399994,236.559998,223.49115,78168800
3/9/2017,236.699997,237.240005,235.740005,236.860001,223.774582,90683900
3/10/2017,237.970001,238.020004,236.589996,237.690002,224.558701,81991700
3/13/2017,237.619995,237.860001,237.240005,237.809998,224.672104,57256800
3/14/2017,237.179993,237.240005,236.190002,236.899994,223.812347,59880800
3/15/2017,237.559998,239.440002,237.289993,238.949997,225.7491,96081800
3/16/2017,239.110001,239.199997,238.100006,238.479996,225.305069,78344000
3/17/2017,237.75,237.970001,237.029999,237.029999,224.909409,89002100
3/20/2017,237.029999,237.360001,236.320007,236.770004,224.662704,52537000
3/21/2017,237.470001,237.610001,233.580002,233.729996,221.778107,131809300
3/22/2017,233.770004,234.610001,233.050003,234.279999,222.300003,97569200
3/23/2017,234.279999,235.339996,233.600006,234.029999,222.062805,100410300
3/24/2017,234.380005,235.039993,232.960007,233.860001,221.901489,112504900
3/27/2017,231.929993,233.919998,231.610001,233.619995,221.673767,87454500
3/28/2017,233.270004,235.809998,233.139999,235.320007,223.286835,93483900
3/29/2017,234.990005,235.809998,234.729996,235.539993,223.495605,61950400
3/30/2017,235.470001,236.520004,235.270004,236.289993,224.207199,56737900
3/31/2017,235.899994,236.509995,235.679993,235.740005,223.685364,73733100
4/3/2017,235.800003,236.029999,233.910004,235.330002,223.296341,85546500
4/4/2017,235,235.580002,234.559998,235.479996,223.438644,56466200
4/5/2017,236.259995,237.389999,234.539993,234.779999,222.774445,108800600
4/6/2017,234.940002,236.039993,234.429993,235.440002,223.400711,69135800
4/7/2017,235.149994,236,234.639999,235.199997,223.172974,74412300
4/10/2017,235.360001,236.259995,234.729996,235.339996,223.305832,67615300
4/11/2017,234.899994,235.179993,233.339996,235.059998,223.0401,88045300
4/12/2017,234.740005,234.960007,233.770004,234.029999,222.062805,81864400
4/13/2017,233.639999,234.490005,232.509995,232.509995,220.620514,92880400
4/17/2017,233.110001,234.570007,232.880005,234.570007,222.575211,68405400
4/18/2017,233.720001,234.490005,233.080002,233.869995,221.91098,83225800
4/19/2017,234.520004,234.949997,233.179993,233.440002,221.502991,68699900
4/20/2017,234.149994,235.850006,233.779999,235.339996,223.305832,92572200
4/21/2017,235.25,235.309998,234.130005,234.589996,222.594162,110389800
4/24/2017,237.179993,237.410004,234.559998,237.169998,225.042236,119209900
4/25/2017,237.910004,238.949997,237.809998,238.550003,226.351669,76698300
4/26/2017,238.509995,239.529999,238.350006,238.399994,226.209351,84702500
4/27/2017,238.770004,238.949997,237.979996,238.600006,226.399094,57410300
4/28/2017,238.899994,238.929993,237.929993,238.080002,225.905701,63532800
5/1/2017,238.679993,239.169998,238.199997,238.679993,226.475006,66882500
5/2/2017,238.839996,238.979996,238.300003,238.770004,226.56044,57375700
5/3/2017,238.770004,238.880005,237.699997,238.479996,226.285217,73137700
5/4/2017,238.830002,238.919998,237.779999,238.759995,226.550919,61462700
5/5/2017,239.190002,239.720001,238.679993,239.699997,227.442886,62001300
5/8/2017,239.75,239.919998,239.169998,239.660004,227.404907,48385700
5/9/2017,239.960007,240.190002,239.039993,239.440002,227.196182,51363200
5/10/2017,239.389999,239.869995,239.149994,239.869995,227.604156,54293800
5/11/2017,239.350006,239.570007,238.130005,239.380005,227.139236,62358300
5/12/2017,239.089996,239.429993,238.669998,238.979996,226.759689,53912700
5/15/2017,239.470001,240.440002,239.449997,240.300003,228.012161,61918900
5/16/2017,240.639999,240.669998,239.630005,240.080002,227.803436,51241800
5/17/2017,240.080002,240.080002,235.75,235.820007,223.761261,172174100
5/18/2017,235.729996,237.75,235.429993,236.770004,224.662704,107047700
5/19/2017,237.330002,239.080002,237.270004,238.309998,226.123962,115011400
5/22/2017,238.899994,239.710007,238.820007,239.520004,227.272049,61010600
5/23/2017,239.949997,240.240005,239.509995,240.050003,227.774994,48341700
5/24/2017,240.320007,240.729996,239.929993,240.610001,228.306335,46927700
5/25/2017,241.199997,242.080002,240.960007,241.759995,229.397522,64071700
5/26/2017,241.539993,241.899994,241.449997,241.710007,229.350082,46629900
5/30/2017,241.339996,241.789993,241.160004,241.5,229.150818,35201900
5/31/2017,241.839996,241.880005,240.639999,241.440002,229.093887,91796000
6/1/2017,241.970001,243.380005,241.639999,243.360001,230.915695,68962000
6/2/2017,243.419998,244.350006,243.080002,244.169998,231.68428,88666100
6/5/2017,243.970001,244.300003,243.759995,243.990005,231.513489,44698800
6/6/2017,243.339996,243.979996,243.119995,243.210007,230.773361,50375400
6/7/2017,243.600006,243.919998,242.830002,243.660004,231.200378,54144300
6/8/2017,243.770004,244.330002,243.169998,243.779999,231.314209,65950700
6/9/2017,244.089996,245.009995,241.949997,243.410004,230.96312,132256400
6/12/2017,243.130005,243.419998,242.380005,243.360001,230.915695,86108100
6/13/2017,243.979996,244.610001,243.580002,244.550003,232.044861,60067000
6/14/2017,244.860001,244.869995,243.289993,244.240005,231.750687,78602300
6/15/2017,242.679993,243.910004,242.360001,243.770004,231.304733,66464900
6/16/2017,242.770004,242.830002,241.630005,242.639999,231.35527,84553100
6/19/2017,243.589996,244.729996,243.479996,244.660004,233.281357,65123800
6/20/2017,244.25,244.259995,242.990005,243.009995,231.708069,56906400
6/21/2017,243.460007,243.589996,242.410004,242.949997,231.650833,55977600
6/22/2017,242.960007,243.529999,242.639999,242.839996,231.545975,44148100
6/23/2017,242.910004,243.509995,242.470001,243.130005,231.82251,66986800
6/26/2017,243.899994,244.380005,243.050003,243.289993,231.975052,56700500
